id,title,site,url,added,last_seen,author_id,id,author,gender
10165,"El día que vivimos menos iluminados que nunca",lanacion,/economia/electrodependi-1x5-cpo-20-sdfsd-cedspfesa-exer-dmpert-ahsgdfahsel-dia-que-vivimos-menos-iluminados-que-nunca-nid2258679,2019-06-17T03:30:10-03:00,2019-06-18T03:30:10-03:00,148,148,"Pablo Sirvén",M
10166,"El inefable diamante de la juventud",lanacion,/opinion/el-inefable-diamante-de-la-juventud-nid2258587,2019-06-17T03:30:10-03:00,2019-06-17T07:30:10-03:00,233,233,"Verónica Chiaravalli",F
10167,"Nueva cumbre Pichetto-Durán Barba, la promesa ...",clarin,/politica/nueva-cumbre-pichetto-duran-barba-promesa-carrio-pronostico-menem_0_VyIsMnqWZ.html,2019-06-17T04:30:04-03:00,2019-06-18T03:30:04-03:00,166,166,"Ignacio Zuleta",M
10168,"Alternativa Federal, como el Cid Campeador: ...",clarin,/opinion/alternativa-federal-cid-campeador-ganar-despues-morir_0_BKWpev0wq.html,2019-06-17T04:30:04-03:00,2019-06-18T03:30:04-03:00,806,806,"Alvaro Abós",M
10169,"Las obras públicas y el transporte urbano: el ...",clarin,/opinion/obras-publicas-transporte-urbano-valor-hacer_0_dDLx_26CU.html,2019-06-17T04:30:04-03:00,2019-06-17T14:30:04-03:00,1911,1911,"Federico Caiero",M
10170,"Prioridad social en la movilidad",clarin,/opinion/prioridad-social-movilidad_0_71bzFg4S1.html,2019-06-17T04:30:04-03:00,2019-06-18T03:30:04-03:00,1388,1388,"Andrés Borthagaray",M
10171,"El cuco no es uno solo",pagina12,https://www.pagina12.com.ar/200817-el-cuco-no-es-uno-solo,2019-06-17T04:30:11-03:00,2019-06-19T00:30:12-03:00,83,83,"Eduardo Aliverti",M
10172,"De oscuridades, fraude y perro",pagina12,https://www.pagina12.com.ar/200814-de-oscuridades-fraude-y-perro,2019-06-17T04:30:11-03:00,2019-06-18T00:30:11-03:00,82,82,"Mempo Giardinelli",M
10173,"Un postre que sólo tiene la frutilla",pagina12,https://www.pagina12.com.ar/200795-un-postre-que-solo-tiene-la-frutilla,2019-06-17T04:30:11-03:00,2019-06-18T00:30:11-03:00,202,202,"Miguel Hein",M
10174,"Perseguidos digitales",pagina12,https://www.pagina12.com.ar/200769-perseguidos-digitales,2019-06-17T04:30:11-03:00,2019-06-18T00:30:11-03:00,120,120,"Eduardo Febbro",M
10175,"Pichetto ilusiona al Gobierno con desempolvar las reformas económicas",lanacion,/politica/pichetto-ilusiona-al-gobierno-con-desempolvar-las-reformas-economicas-nid2258631,2019-06-17T08:30:09-03:00,2019-06-18T03:30:10-03:00,1721,1721,"Florencia Donovan",F
10176,"Las obras públicas y el transporte urbano: el ...",clarin,/opinion/obras-publicas-transporte-urbano-valor-hacer_0_dDLx_26CU.html,2019-06-17T15:30:03-03:00,2019-06-18T03:30:04-03:00,487,487,"Federico Caeiro",M
10177,"Democracia Participativa, el Nuevo Contrato Social",pagina12,https://www.pagina12.com.ar/200888-democracia-participativa-el-nuevo-contrato-social,2019-06-17T19:30:11-03:00,2019-06-18T00:30:11-03:00,1912,1912,"Camilo Vaca Narvaja",M
10178,"¿Qué hacer con el sistema eléctrico?",pagina12,https://www.pagina12.com.ar/200908-que-hacer-con-el-sistema-electrico,2019-06-17T23:30:12-03:00,2019-06-19T00:30:12-03:00,766,766,"Marcos Rebasa",M
10179,"Una institucionalidad para la economía popular",pagina12,https://www.pagina12.com.ar/200984-una-institucionalidad-para-la-economia-popular,2019-06-18T01:30:10-03:00,2019-06-19T00:30:12-03:00,1913,1913,"Alexandre Roig",M
10180,"El apagón de Macri",pagina12,https://www.pagina12.com.ar/200819-elecciones-2019-las-luces-fueron-peronistas-y-la-oscuridad-m,2019-06-18T01:30:10-03:00,2019-06-20T00:30:12-03:00,66,66,"Mario Wainfeld",M
10181,"Una vida entre 30.000",pagina12,https://www.pagina12.com.ar/200950-una-vida-entre-30-000,2019-06-18T01:30:10-03:00,2019-06-20T00:30:12-03:00,1914,1914,"María Rosa Hourbeigt",F
10182,"La Selección en la Copa América: campeones ...",clarin,/opinion/seleccion-campeones-realismo-magico_0_l1t8aij7U.html,2019-06-18T04:30:04-03:00,2019-06-19T05:30:04-03:00,108,108,"Gonzalo Abascal",M
10183,"La inversión productiva cae y el tren está ...",clarin,/opinion/inversion-productiva-cae-tren-vez-lejos_0_2YqiKsSUH.html,2019-06-18T04:30:04-03:00,2019-06-19T05:30:04-03:00,71,71,"Alcadio Oña",M
10184,"Carne, parrilla y bits en el aula",clarin,/opinion/carne-parrilla-bits-aula_0_rN4bL-o8b.html,2019-06-18T04:30:04-03:00,2019-06-19T05:30:04-03:00,848,848,"Ricardo Braginski",M
10185,"El reconocimiento de la diversidad",clarin,/opinion/reconocimiento-diversidad_0_-qxQtoL3I.html,2019-06-18T04:30:04-03:00,2019-06-19T05:30:04-03:00,419,419,"Federico Finchelstein",M
10186,"Rompecabezas del desarrollo en la era de las ...",clarin,/opinion/rompecabezas-desarrollo-plataformas_0_jiJAP4ShH.html,2019-06-18T04:30:04-03:00,2019-06-19T05:30:04-03:00,1915,1915,"Alejandro Artopoulos",M
10187,"El sistema energético no logra enderezar su curso desde hace 25 años",lanacion,/economia/titulo-fgjhiog-2x3-en-32-semibold-la-henis-mohfh-djfjdsun-sector-que-no-logra-enderezar-su-curso-desde-hace-25-anos-nid2258961,2019-06-18T04:30:09-03:00,2019-06-19T02:30:09-03:00,332,332,"Diego Cabot",M
10188,"5 tips de dinero para DINKs",lanacion,/economia/5-tips-dinero-dinks-nid2259004,2019-06-18T04:30:09-03:00,2019-06-18T09:30:09-03:00,172,172,"Nicolás Litvinoff",M
10189,"Desafíos que habrá que enfrentar en un mundo robotizado",lanacion,/opinion/columnistas/desafios-que-habra-que-enfrentar-en-un-mundo-robotizado-nid2258841,2019-06-18T04:30:09-03:00,2019-06-18T10:30:08-03:00,375,375,"Oscar Oszlak",M
10190,"La nueva FM Club Octubre tuvo su lanzamiento oficial",lanacion,/espectaculos/radio/la-nueva-fm-club-octubre-tuvo-su-nid2258881,2019-06-18T04:30:09-03:00,2019-06-18T09:30:09-03:00,287,287,"Pablo Montagna",M
10191,"El extraño encanto de jugar contra el equipo de tu vida",lanacion,/deportes/futbol/el-extrano-encanto-jugar-equipo-tu-vida-nid2258910,2019-06-18T10:30:08-03:00,2019-06-18T11:30:10-03:00,42,42,"Cristian Grosso",M
10192,"El catalán que fotografió el horror nazi",lanacion,/opinion/miradas/el-catalan-que-fotografio-el-horror-nazi-nid2258846,2019-06-18T10:30:08-03:00,2019-06-19T02:30:09-03:00,488,488,"Diana Fernández Irusta",F
10193,"El Gobierno se ilusiona con el principio del fin de las malas noticias",lanacion,/politica/el-gobierno-se-ilusiona-con-el-principio-del-fin-de-las-malas-noticias-nid2258933,2019-06-18T11:30:10-03:00,2019-06-19T02:30:09-03:00,96,96,"Claudio Jacquelin",M
10194,"",lanacion,/politica/elecciones-2019-empezo-partido-real-nid2258960,2019-06-18T12:30:09-03:00,2019-06-19T02:30:09-03:00,5,5,"Carlos Pagni",M
10195,"Comunicación en convergencia",pagina12,https://www.pagina12.com.ar/201202-comunicacion-en-convergencia,2019-06-19T01:30:12-03:00,2019-06-20T00:30:12-03:00,1916,1916,"Pablo Carro",M
10196,"Hacé tu radio",pagina12,https://www.pagina12.com.ar/201204-hace-tu-radio,2019-06-19T01:30:12-03:00,2019-06-20T00:30:12-03:00,1917,1917,"Ernesto Lamas",M
10197,"La hora de las feministas",pagina12,https://www.pagina12.com.ar/201228-la-hora-de-las-feministas,2019-06-19T01:30:12-03:00,2019-06-21T00:30:12-03:00,294,294,"Marta Dillon",F
10198,"Massa, ante un ocaso que puede ser definitivo",lanacion,/politica/massa-ante-un-ocaso-que-puede-ser-definitivo-nid2259351,2019-06-19T03:30:10-03:00,2019-06-19T22:30:10-03:00,93,93,"Joaquín Morales Solá",M
10199,"Un abrumador cúmulo de pruebas de la corrupción",lanacion,/politica/una-serie-de-pruebas-al-centro-de-la-corrupcionun-abrumador-cumulo-de-pruebas-de-la-corrupcion-nid2259333,2019-06-19T03:30:10-03:00,2019-06-20T01:30:11-03:00,332,332,"Diego Cabot",M
10200,"Duelo de vicepresidentes en las elecciones de octubre",lanacion,/opinion/columnistas/duelo-de-vicepresidentes-en-las-elecciones-de-octubre-nid2259286,2019-06-19T03:30:10-03:00,2019-06-20T01:30:11-03:00,1918,1918,"Camila  Perochena",F
10201,"Massa diputado, una confesión más que una decisión",lanacion,/politica/analsis-una-confesion-mas-decision-nid2259111,2019-06-19T03:30:10-03:00,2019-06-19T23:30:09-03:00,1479,1479,"Marcelo Veneranda",M
10202,"Hay quienes no entienden qué fue la Conadep",clarin,/opinion/entendieron-conadep_0_wBQkJ_FM1.html,2019-06-19T06:30:04-03:00,2019-06-20T04:30:04-03:00,1,1,"Ricardo Roa",M
10203,"A la caza de ""Los tres mosqueteros""",clarin,/opinion/caza-mosqueteros_0_0mPSlA3MO.html,2019-06-19T06:30:04-03:00,2019-06-20T04:30:04-03:00,70,70,"Eduardo van der Kooy",M
10204,"El peso le gana al dólar y se discute sobre ...",clarin,/opinion/peso-gana-dolar-discute-dolarizacion_0_XV1N6Fw_b.html,2019-06-19T06:30:04-03:00,2019-06-20T04:30:04-03:00,102,102,"Daniel Fernández Canedo",M
10205,"Al final, se hizo la luz",clarin,/opinion/final-hizo-luz_0__AAMVADg5.html,2019-06-19T06:30:04-03:00,2019-06-20T04:30:04-03:00,285,285,"Alberto Amato",M
10206,"Los ingenieros, de cara a nuestro futuro",clarin,/opinion/ingenieros-cara-futuro_0__M3mE05OM.html,2019-06-19T06:30:04-03:00,2019-06-20T04:30:04-03:00,1360,1360,"Pablo Bereciartúa",M
10207,"Las zonas oscuras de la pobreza",clarin,/opinion/zonas-oscuras-pobreza_0_mnV7evsfu.html,2019-06-19T06:30:04-03:00,2019-06-20T04:30:04-03:00,67,67,"Daniel Muchnik",M
10208,"Un rayo de luz para el sombrío fútbol argentino",clarin,/opinion/rayo-luz-sombrio-futbol-argentino_0_ytxu7tCmC.html,2019-06-19T23:30:04-03:00,2019-06-21T03:30:04-03:00,101,101,"Héctor Gambini",M
10209,"Estamos frente a la desaparición de los dos partidos históricos",lanacion,/politica/estamos-frente-desaparicion-dos-partidos-historicos-del-nid2259680,2019-06-19T23:30:09-03:00,2019-06-21T02:30:10-03:00,93,93,"Joaquín Morales Solá",M
10210,"A 53 días de las PASO, mejor la economía que la Política",lanacion,/politica/a-53-dias-paso-esta-mejor-economia-nid2259734,2019-06-20T00:30:09-03:00,2019-06-21T02:30:10-03:00,1856,1856,"Willy Kohan",M
10211,"El nieto 130 y lo que “no encajaba” en su familia de crianza",pagina12,https://www.pagina12.com.ar/201359-el-nieto-130-y-lo-que-no-encajaba-en-su-familia-de-crianza,2019-06-20T01:30:13-03:00,2019-06-23T02:30:12-03:00,809,809,"José Luis Juresa",M
10212,"Psicoanálisis y feminismo",pagina12,https://www.pagina12.com.ar/201362-psicoanalisis-y-feminismo,2019-06-20T01:30:13-03:00,2019-06-21T00:30:12-03:00,1919,1919,"Elisa Ponieman",F
10213,"Tres empresas y un ente mixto bajo la lupa",pagina12,https://www.pagina12.com.ar/201196-tres-empresas-y-un-ente-mixto-bajo-la-lupa,2019-06-20T01:30:13-03:00,2019-06-20T14:30:12-03:00,262,262,"Raúl Dellatorre",M
10214,"Argentina, un equipo sin DNI",pagina12,https://www.pagina12.com.ar/201440-argentina-un-equipo-sin-dni,2019-06-20T01:30:13-03:00,2019-06-20T05:30:12-03:00,53,53,"Gustavo Veiga",M
10215,"Matices y colores, en riesgo por la polarización",lanacion,/politica/matices-y-colores-en-riesgo-por-la-polarizacion-nid2259731,2019-06-20T02:30:09-03:00,2019-06-21T02:30:10-03:00,5,5,"Carlos Pagni",M
10216,"La universidad ""progresista"", enamorada de sus propios dogmas",lanacion,/opinion/columnistas/la-universidad-progresista-enamorada-de-sus-propios-dogmas-nid2259677,2019-06-20T02:30:09-03:00,2019-06-20T23:30:10-03:00,360,360,"Luciano Román",M
10217,#FeministasEnLasListas,pagina12,https://www.pagina12.com.ar/201427-feministas-en-las-listas,2019-06-20T02:30:12-03:00,2019-06-21T00:30:12-03:00,1920,1920,"Victoria Donda Pérez",F
10218,"Santa Fe: moderación y equilibrio, señales ...",clarin,/opinion/santa-fe-moderacion-equilibrio-senales-politica-nacional_0_YZrdcBrpVZ.html,2019-06-20T05:30:04-03:00,2019-06-21T03:30:04-03:00,136,136,"Rogelio Alaniz",M
10219,"Perpetuarse en el poder, un mal extendido",clarin,/opinion/perpetuarse-poder-mal-extendido_0_ETtU0e726.html,2019-06-20T05:30:04-03:00,2019-06-21T03:30:04-03:00,886,886,"Rubén M. Perina",M
10220,"Uber: tensión entre la Justicia y la política",clarin,/opinion/uber-tension-justicia-politica_0_szF37RDq9.html,2019-06-20T05:30:04-03:00,2019-06-21T03:30:04-03:00,365,365,"Félix V. Lonigro",M
10221,"Los secretos que solo le contarías a una ...",clarin,/opinion/secretos-solo-contarias-maquina-escribir_0_LsN54C4BA.html,2019-06-20T05:30:04-03:00,2019-06-21T03:30:04-03:00,336,336,"Raquel Garzón",F
10222,"Tentaciones de la gastronomía peruana",clarin,/opinion/tentaciones-gastronomia-peruana_0_BvoyyDj3B.html,2019-06-20T05:30:04-03:00,2019-06-21T03:30:04-03:00,1887,1887,"Juan Tejedor",M
10223,"Romper el maleficio",pagina12,https://www.pagina12.com.ar/201418-romper-el-maleficio,2019-06-20T15:30:13-03:00,2019-06-22T00:30:13-03:00,243,243,"Mariana Carbajal",F
10224,"Cuestión de peso",pagina12,https://www.pagina12.com.ar/201537-cuestion-de-peso,2019-06-20T19:30:13-03:00,2019-06-22T00:30:13-03:00,194,194,"Juan José Panno",M
10225,"La elección del voto descarte",lanacion,/politica/la-eleccion-del-voto-descarte-nid2260066,2019-06-21T00:30:09-03:00,2019-06-22T02:30:10-03:00,96,96,"Claudio Jacquelin",M
10226,"La reforma constitucional de 1949",pagina12,https://www.pagina12.com.ar/201591-la-reforma-constitucional-de-1949,2019-06-21T01:30:12-03:00,2019-06-22T00:30:13-03:00,1921,1921,"Raúl Gustavo Ferreyra",M
10227,"Investigar sin cortes",pagina12,https://www.pagina12.com.ar/201566-investigar-sin-cortes,2019-06-21T01:30:12-03:00,2019-06-21T16:30:12-03:00,749,749,"Federico Bernal",M
10228,"The end of the grieta, capítulo dos",pagina12,https://www.pagina12.com.ar/201604-the-end-of-the-grieta-capitulo-dos,2019-06-21T01:30:12-03:00,2019-06-23T02:30:12-03:00,1084,1084,"José Natanson",M
10229,"Macri y Pichetto, la intimidad de una relación política",lanacion,/opinion/macri-y-pichetto-la-intimidad-de-una-relacion-politica-nid2259974,2019-06-21T03:30:10-03:00,2019-06-22T02:30:10-03:00,6,6,"Laura Di Marco",F
10230,"Los nuevos dilemas de seguridad nacional",lanacion,/opinion/columnistas/lore-con-verit-ip-erciplos-nuevos-dilemas-de-seguridad-nacional-nid2259975,2019-06-21T03:30:10-03:00,2019-06-22T02:30:10-03:00,16,16,"Sergio Berensztein",M
10231,"Una confrontación en clave electoral con eje en las mafias sindicales",lanacion,/politica/una-confrontacion-en-clave-electoral-con-eje-en-las-mafias-sindicales-nid2260056,2019-06-21T03:30:10-03:00,2019-06-21T22:30:10-03:00,112,112,"Nicolás Balinotti",M
10232,"Con Hugo Moyano y Julio De Vido emerge el ...",clarin,/opinion/moyano-vido-emerge-rostro-verdadero-kirchnerismo_0_y2rIkCBCo.html,2019-06-21T04:30:04-03:00,2019-06-22T00:30:04-03:00,73,73,"Fernando Gonzalez",M
10233,"Pichetto entró pisando fuerte: pide cambios y ...",clarin,/opinion/pichetto-entro-pisando-fuerte-pide-cambios-talla-armado-electoral_0__SzfwqXTK.html,2019-06-21T04:30:04-03:00,2019-06-22T00:30:04-03:00,38,38,"Marcelo Bonelli",M
10234,"Madres y padres, lejos de la igualdad en la ...",clarin,/opinion/madres-padres-lejos-igualdad-crianza_0_ez1P1l2Jp.html,2019-06-21T04:30:04-03:00,2019-06-21T22:30:04-03:00,1729,1729,"Mariana Iglesias",F
10235,"Salud: desigualdades persistentes",clarin,/opinion/salud-desigualdades-persistentes_0_NVEp28HlR.html,2019-06-21T04:30:04-03:00,2019-06-22T00:30:04-03:00,1922,1922,"Solange Rodríguez Espínola",F
10236,"Un balance contradictorio de las ""listas ...",clarin,/opinion/balance-contradictorio-listas-colectoras_0_97TMJ4mpF.html,2019-06-21T04:30:04-03:00,2019-06-22T00:30:04-03:00,1923,1923,"Facundo Cruz",M
10237,"Del Potro, otra vez frente al espejo: ¿seguir o entregar la bandera?",lanacion,/deportes/del-potro-otra-vez-frente-al-espejo-nid2259830,2019-06-21T11:30:10-03:00,2019-06-21T15:30:10-03:00,286,286,"Claudio Cerviño",M
10238,"Cristina, Belgrano y el amor inconcebible",clarin,/opinion/cristina-belgrano-amor-inconcebible_0_qlbyxbM-1.html,2019-06-21T23:30:04-03:00,2019-06-23T07:30:04-03:00,205,205,"Miguel Wiñazki",M
10239,"Cosas que no son de la política sino de diván",clarin,/opinion/cosas-politica-divan_0_RAcOdovUA.html,2019-06-21T23:30:04-03:00,2019-06-23T07:30:04-03:00,1,1,"Ricardo Roa",M
10240,"El cierre de listas desnuda las debilidades de todos",lanacion,/politica/el-cierre-listas-desnuda-debilidades-todos-nid2260468,2019-06-21T23:30:09-03:00,2019-06-22T02:30:10-03:00,78,78,"Sergio Suppo",M
10241,"Irán, la guerra (que casi estalla) y ...",clarin,/mundo/iran-guerra-estalla-elecciones-acertijos-donald-trump_0_u4_RhzmdP.html,2019-06-22T01:30:04-03:00,2019-06-23T07:30:04-03:00,50,50,"Marcelo Cantelmi",M
10242,"Abrazos peligrosos",clarin,/opinion/abrazos-peligrosos_0_oIWiov_hS.html,2019-06-22T01:30:04-03:00,2019-06-23T07:30:04-03:00,946,946,"Fabian Bosoer",M
10243,"El ""gol en contra"" de Rugby Australia",clarin,/opinion/gol-rugby-australia_0_zILX2eAH_.html,2019-06-22T01:30:04-03:00,2019-06-23T07:30:04-03:00,875,875,"Peter Singer",M
10244,"Educación pública de excelencia: el ejemplo de ...",clarin,/opinion/educacion-publica-excelencia-ejemplo-finlandia_0_TqgrYkDR5.html,2019-06-22T01:30:04-03:00,2019-06-23T07:30:04-03:00,1924,1924,"Rodrigo Miguel",M
10245,"Me quedo conmigo",pagina12,https://www.pagina12.com.ar/201593-me-quedo-conmigo,2019-06-22T01:30:11-03:00,2019-06-23T02:30:12-03:00,1925,1925,"Laidi Fernández de Juan",F
10246,"Realidad y ficción, un solo corazón",pagina12,https://www.pagina12.com.ar/201355-realidad-y-ficcion-un-solo-corazon,2019-06-22T01:30:11-03:00,2019-06-23T02:30:12-03:00,631,631,"Liliana Viola",F
10247,"¡Por fin! Una campaña sin promesas",lanacion,/opinion/columnistas/por-fin-una-campana-sin-promesas-nid2260425,2019-06-22T03:30:09-03:00,2019-06-23T01:30:09-03:00,45,45,"Carlos M. Reymundo Roberts",M
10248,"Caballos de Troya de cristal",lanacion,/economia/caballos-de-troya-de-cristal-nid2260360,2019-06-22T03:30:09-03:00,2019-06-23T01:30:09-03:00,46,46,"Francisco Olivera",M
10249,"Penurias inconfesables de un outsider digital",lanacion,/opinion/penurias-inconfesables-de-un-outsider-digital-nid2259965,2019-06-22T03:30:09-03:00,2019-06-23T01:30:09-03:00,47,47,"Héctor M. Guyot",M
10250,"Estados Unidos, una potencia revisionista",lanacion,/opinion/estados-unidos-una-potencia-revisionista-nid2260359,2019-06-22T03:30:09-03:00,2019-06-23T01:30:09-03:00,177,177,"Juan Gabriel Tokatlian",M
10251,"La consolidación del voto opositor",pagina12,https://www.pagina12.com.ar/201981-la-consolidacion-del-voto-opositor,2019-06-23T01:30:11-03:00,2019-06-24T00:30:11-03:00,1169,1169,"Roberto Bacman",M
10252,"Dramática encrucijada que recuerda el 83",lanacion,/opinion/dramatica-encrucijada-que-recuerda-el-83-nid2260613,2019-06-23T02:30:10-03:00,2019-06-24T12:30:10-03:00,146,146,"Jorge Fernández Díaz",M
10253,"La apertura de Macri y de Cristina todavía tiene cuentas pendientes",lanacion,/politica/la-apertura-de-macri-y-de-cristina-todavia-tiene-cuentas-pendientes-nid2260633,2019-06-23T02:30:10-03:00,2019-06-23T13:30:09-03:00,133,133,"Jorge Liotti",M
10254,"Pulverizador Pichetto para ""pechos fríos""",lanacion,/opinion/pulverizador-pichetto-para-pechos-frios-nid2260626,2019-06-23T02:30:10-03:00,2019-06-24T03:30:10-03:00,148,148,"Pablo Sirvén",M
10255,"Euforia en ""los mercados"": ojo con el sobreajuste",lanacion,/economia/euforia-en-los-mercados-ojo-con-el-sobreajuste-nid2260351,2019-06-23T02:30:10-03:00,2019-06-23T13:30:09-03:00,149,149,"Juan Carlos de Pablo",M
10256,"La FIFA, Qatar y la plata sucia",pagina12,https://www.pagina12.com.ar/201875-la-fifa-qatar-y-la-plata-sucia,2019-06-23T03:30:11-03:00,2019-06-23T04:30:12-03:00,53,53,"Gustavo Veiga",M
10257,"Los dos caminos",pagina12,https://www.pagina12.com.ar/201980-los-dos-caminos,2019-06-23T03:30:11-03:00,2019-06-24T00:30:11-03:00,603,603,"Carlos Heller",M
10258,"Rápido",pagina12,https://www.pagina12.com.ar/201776-rapido,2019-06-23T03:30:11-03:00,2019-06-24T23:30:12-03:00,571,571,"Sandra Russo",F
10259,"Vigilados y espiados",pagina12,https://www.pagina12.com.ar/201803-vigilados-y-espiados,2019-06-23T03:30:11-03:00,2019-06-24T23:30:12-03:00,140,140,"Luis Bruschtein",M
10260,"Riesgo social y financiero",pagina12,https://www.pagina12.com.ar/201887-riesgo-social-y-financiero,2019-06-23T03:30:11-03:00,2019-06-23T03:30:11-03:00,1720,1720,"Julián Blejmar",M
10261,"Benjamin en Ibiza",pagina12,https://www.pagina12.com.ar/201900-benjamin-en-ibiza,2019-06-23T05:30:11-03:00,2019-06-24T00:30:11-03:00,1926,1926,"Vicente Valero",M
10262,"Un Gato en la gatera",clarin,/opinion/gato-gatera_0_UkMsInbKz.html,2019-06-23T08:30:04-03:00,2019-06-24T03:30:04-03:00,144,144,"Alejandro Borensztein",M
10263,"El Operativo Puf quiere silenciar al periodismo",clarin,/opinion/operativo-puf-quiere-silenciar-periodismo_0_oRyOBiKzs.html,2019-06-23T08:30:04-03:00,2019-06-24T03:30:04-03:00,37,37,"Ricardo Kirschbaum",M
10264,"La grieta entre Alberto y los ultra K",clarin,/opinion/grieta-alberto-ultra_0_K7E7NKWU6.html,2019-06-23T08:30:04-03:00,2019-06-24T03:30:04-03:00,70,70,"Eduardo van der Kooy",M
10265,"El INDEC no le perdona ni una a Macri",clarin,/opinion/indec-perdona-macri_0_qjRixaH7C.html,2019-06-23T08:30:04-03:00,2019-06-24T03:30:04-03:00,71,71,"Alcadio Oña",M
10266,"La República Británica Bolivariana",clarin,/opinion/republica-britanica-bolivariana_0_e7Nn6CQas.html,2019-06-23T08:30:04-03:00,2019-06-24T03:30:04-03:00,496,496,"John Carlin",M
10267,"El nuevo mapa político, rumbo a las PASO",clarin,/opinion/nuevo-mapa-politico-rumbo-paso_0_fKnQIZKhh.html,2019-06-23T08:30:04-03:00,2019-06-24T03:30:04-03:00,1008,1008,"Liliana De Riz",F
10268,"Planeta plástico",clarin,/opinion/planeta-plastico_0_MbNEpmfki.html,2019-06-23T08:30:04-03:00,2019-06-24T03:30:04-03:00,533,533,"Joana Bonet",F
10269,"Una democracia con líderes y sin partidos",lanacion,/opinion/una-democracia-con-lideres-y-sin-partidos-nid2260647,2019-06-23T08:30:09-03:00,2019-06-24T09:30:10-03:00,93,93,"Joaquín Morales Solá",M
10270,"Amores prohibidos",lanacion,/opinion/miradas/las-palabrasamores-prohibidos-nid2260612,2019-06-23T11:30:09-03:00,2019-06-24T03:30:10-03:00,1329,1329,"Jorge Rosales",M
10271,"Entrar rima con despertar, ganar, aliviar, ilusionar",pagina12,https://www.pagina12.com.ar/202134-entrar-rima-con-despertar-ganar-aliviar-ilusionar,2019-06-23T19:30:11-03:00,2019-06-24T09:30:12-03:00,194,194,"Juan José Panno",M
10272,"Macri premió a los leales, Cristina neutralizó a los disidentes",lanacion,/politica/macri-premio-leales-cristina-neutralizo-disidentes-nid2260765,2019-06-23T22:30:09-03:00,2019-06-25T02:30:10-03:00,96,96,"Claudio Jacquelin",M
10273,"Macri hace lo mismo en años de elecciones",pagina12,https://www.pagina12.com.ar/201976-macri-hace-lo-mismo-en-anos-de-elecciones,2019-06-24T01:30:12-03:00,2019-06-24T23:30:12-03:00,154,154,"Alfredo Zaiat",M
10274,"Escribir el desastre",pagina12,https://www.pagina12.com.ar/201950-escribir-el-desastre,2019-06-24T01:30:12-03:00,2019-06-24T23:30:12-03:00,1304,1304,"Guillermo Saccomanno",M
10275,"Banderas macristas",pagina12,https://www.pagina12.com.ar/202216-banderas-macristas,2019-06-24T01:30:12-03:00,2019-06-26T00:30:13-03:00,83,83,"Eduardo Aliverti",M
10276,"El riesgo de obedecer a Bullrich y Ritondo",pagina12,https://www.pagina12.com.ar/202187-el-riesgo-de-obedecer-a-bullrich-y-ritondo,2019-06-24T01:30:12-03:00,2019-06-24T14:30:13-03:00,396,396,"Horacio Cecchi",M
10277,"Conadep y “periodismo de guerra”",pagina12,https://www.pagina12.com.ar/202212-conadep-y-periodismo-de-guerra,2019-06-24T01:30:12-03:00,2019-06-26T00:30:13-03:00,82,82,"Mempo Giardinelli",M
10278,"Entrar rima con despertar, ganar, aliviar, ilusionar",pagina12,https://www.pagina12.com.ar/202168-entrar-rima-con-despertar-ganar-aliviar-ilusionar,2019-06-24T01:30:12-03:00,2019-06-24T23:30:12-03:00,194,194,"Juan José Panno",M
10279,"Un escenario social muy diferente",pagina12,https://www.pagina12.com.ar/202223-un-escenario-social-muy-diferente,2019-06-24T01:30:12-03:00,2019-06-24T12:30:13-03:00,752,752,"Matías Barroetaveña",M
10280,"Alan, apenas una historia multiplicada",clarin,/politica/alan-apenas-historia-multiplicada_0_1qxPn2c2y.html,2019-06-24T04:30:04-03:00,2019-06-25T03:30:03-03:00,49,49,"Silvia Fesquet",F
10281,"Miguel Angel Pichetto cordobés, las entregas ...",clarin,/politica/miguel-angel-pichetto-cordobes-entregas-sergio-massa-trama-celestes-verdes_0_2SLTY-b1g.html,2019-06-24T04:30:04-03:00,2019-06-25T03:30:03-03:00,166,166,"Ignacio Zuleta",M
10282,"El ""apagón del siglo"": qué hay que hacer ...",clarin,/opinion/apagon-siglo-hacer-vuelva-ocurrir_0_TR7xCp6e0.html,2019-06-24T04:30:04-03:00,2019-06-25T03:30:03-03:00,248,248,"Jorge Lapeña",M
10283,"Los excesos del poder y del mercado",clarin,/opinion/excesos-poder-mercado_0_UMNeMEZSX.html,2019-06-24T04:30:04-03:00,2019-06-25T03:30:03-03:00,167,167,"Marita Carballo",F
10284,"Aportes de la narrativa literaria, para ...",clarin,/opinion/aportes-narrativa-literaria-medicos-pacientes_0_swU0aNme5.html,2019-06-24T04:30:04-03:00,2019-06-25T03:30:03-03:00,1927,1927,"Silvana Marrón",F
10285,"Una mañana de junio",clarin,/opinion/manana-junio_0_HADm_DmAA.html,2019-06-24T04:30:04-03:00,2019-06-25T03:30:03-03:00,974,974,"Magdalena Ruiz Guiñazú",F
10286,"El sentido profundo y valioso del gesto que tuvo Pichetto",lanacion,/opinion/tissequi-blam-non-vel-diam-niscipis-dunt-niscipit-alis-at-coel-sentido-profundo-y-valioso-del-gesto-que-tuvo-pichetto-nid2260783,2019-06-24T04:30:09-03:00,2019-06-26T02:30:10-03:00,181,181,"Loris Zanatta",M
